17,17,17,32,32,17,17,17,32,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,32,32,32,32,17,17,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,32,17,17,17,17,32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,32,32,17,17,17,17,17,32,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,32,17,17,17,17,32,17,17,17,17,17,17,32,32,32,17,17,17,17,17,17,32,17,17,17,17,17,17,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,32,17,17,32,32,17,17,17,17,17,32,32,17,17,32,32,17,17,17,17,32,17,17,17,17,17,17,17,17,32,32,32,17,32,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,32,17,32,17,17,17,17,17,17,32,17,17,17,17,32,17,32,32,17,32,17,17,17,17,17,17,17,17,17,32,32,17,17,32,17,17,17,17,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,32,17,32,17,17,17,17,17,17,32,17,17,17,17,17,32,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,32,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,17,32,32,17,17,17,17,17,17,32,17,17,17,17,17,32,17,17,32,17,32,17,17,17,17,17,17,17,17,17,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,32,32,32,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,32,32,32,17,17,17,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,32,17,17,32,17,32,17,17,17,17,17,17,17,17,32,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,32,17,32,17,17,32,17,17,17,17,17,17,17,17,32,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,32,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,32,17,32,17,17,32,17,17,17,17,17,32,32,32,32,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,32,32,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,32,32,17,17,17,32,32,32,32,32,32,17,17,17,17,32,17,32,32,32,32,32,17,17,17,17,17,17,17,17,17,32,32,32,32,32,32,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,32,17,32,32,32,32,17,17,17,17,17,17,17,17,17,32,17,17,17,32,17,17,32,32,32,32,32,32,32,32,32,32,17,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,32,32,17,17,17,32,17,17,17,17,17,17,17,17,17,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,32,32,17,17,17,17,32,17,17,17,17,17,17,17,17,17,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,32,17,17,17,17,17,32,17,32,17,17,17,17,32,17,17,17,17,17,17,17,17,17,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,32,17,17,32,32,32,17,17,17,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,32,17,17,17,32,32,17,32,32,17,17,17,17,32,17,17,17,17,17,17,17,17,17,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,32,32,32,17,17,17,17,17,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,32,17,17,17,32,17,17,32,17,17,17,17,17,32,17,17,17,17,17,17,32,32,32,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,32,17,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,32,17,17,17,32,17,17,32,17,17,17,17,17,32,17,17,17,17,32,32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,32,17,17,32,17,17,17,32,17,17,17,17,17,32,17,17,17,32,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,32,17,32,17,17,17,32,17,32,17,17,17,17,17,32,17,32,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,32,17,32,17,17,17,32,17,32,17,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,17,32,17,17,17,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,32,32,17,17,17,32,17,32,17,17,17,17,17,32,32,32,32,32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,32,17,17,17,32,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,32,32,17,17,17,32,17,32,17,17,17,32,32,32,32,17,17,32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,32,17,17,17,32,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,17,32,32,17,17,17,32,17,17,32,32,32,17,32,17,32,17,17,32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,80,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,32,32,17,17,17,32,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,17,32,32,17,17,17,32,32,32,32,17,32,32,32,17,17,32,17,32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,96,97,98,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17,32,32,17,17,17,32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,17,17,32,17,17,32,32,32,32,32,32,17,17,17,17,17,32,17,32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,113,114,115,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,32,32,17,17,17,32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,17,17,32,32,32,17,17,17,17,17,32,17,17,17,17,17,17,32,32,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,130,131,132,30,30,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17,17,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,17,32,32,32,17,17,17,17,17,17,17,32,17,17,17,17,17,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,52,17,92,109,108,30,30,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17
32,17,17,17,17,17,17,17,32,17,32,32,17,17,17,17,17,17,17,32,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,120,126,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17
32,17,17,17,17,17,17,32,17,17,32,32,17,17,17,17,17,17,17,17,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17
17,32,17,17,17,17,32,17,17,17,32,32,17,17,17,17,17,17,17,17,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,32,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17
17,32,17,17,17,32,17,17,17,17,17,32,32,17,17,17,32,32,32,32,32,32,17,17,32,17,17,17,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,32,32,32,32,32,32,32,17,17,17,17,32,32,17,32,17,17,17,17,17,17,17,32,32,32,17,17,17,17,17,17,17,17,17,17
17,32,17,17,32,17,17,17,17,17,17,32,32,32,32,32,17,17,17,17,17,32,17,32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,32,32,17,17,17,17,32,32,17,17,32,32,17,32,17,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17
17,32,17,17,32,17,17,17,17,32,32,32,17,32,17,17,17,17,17,17,17,32,32,32,32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,32,32,32,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,32,17,32,17,17,17,32,17,17,17,32,32,17,17,17,17,17,17,17,32,32,17,17,32,32,32,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,32,17,32,17,17,32,17,17,17,17,32,17,32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,32,17,17,32,17,32,17,17,17,17,32,17,17,32,17,17,17,17,17,32,32,17,17,17,17,17,17,17,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,32,17,17,17,32,32,17,17,17,17,32,17,17,17,32,32,32,32,32,17,17,32,17,32,32,32,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,32,17,17,17,17,32,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,32,32,32,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,32,17,17,17,32,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,32,17,17,17,32,17,17,32,32,17,32,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,32,17,17,17,32,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,32,17,17,32,17,17,17,17,17,32,32,32,17,17,17,17,17,17,17,17,17,32,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,32,17,17,17,32,17,17,17,17,32,17,17,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,32,17,32,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,32,17,17,17,17,32,17,17,17,17,32,32,32,32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,32,32,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,32,32,32,17,32,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,32,32,17,17,17,32,32,17,32,17,17,17,17,17,17,17,17,17,17,32,32,32,32,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,32,32,32,32,32,17,17,17,17,32,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,32,17,32,32,17,17,32,32,32,17,17,17,17,17,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,32,17,17,17,17,17,17,17,32,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,32,17,17,17,32,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,32,32,32,17,17,17,17,17,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,17,17,32,17,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,32,17,32,32,17,17,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,32,32,17,17,32,32,17,17,17,17,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,32,17,17,32,17,17,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,32,32,17,17,17,17,17,17,32,17,32,17,17,32,32,17,32,32,32,17,17,17,17,17,17,17,32,17,32,32,32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,32,17,32,17,32,32,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
32,17,17,17,32,32,32,17,17,17,17,17,17,17,17,32,32,32,17,17,32,32,17,17,17,32,32,17,17,17,17,17,17,32,17,32,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,32,32,17,32,32,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,32,32,17,32,17,32,17,17,17,17,17,17,17,17,17,32,32,32,32,17,32,32,17,17,17,17,32,17,17,17,17,17,32,32,32,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,17,32,32,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,32,17,17,32,17,17,17,17,17,17,17,17,17,32,17,32,32,32,32,17,32,32,32,17,17,32,17,17,17,32,32,32,32,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,32,32,32,32,17,17,17,17,17,17,17,17,17,32,17,17,17,17,32,32,32,17,32,32,32,32,32,32,32,17,17,17,32,17,17,17,17,17,17,17,32,17,17,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,32,17,17,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,32,17,17,32,32,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,32,32,32,32,32,17,32,17,17,17,17,32,32,32,17,17,17,17,17,17,32,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,32,17,32,32,32,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,32,17,17,17,32,32,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,32,32,32,32,17,17,17,17,32,17,17,32,17,17,17,17,32,17,17,17,17,17,17,17,17,17,32,32,17,17,17,17,17,17,17,32,32,32,32,32,32,32,17,17,17,17,32,17,17,17,32,32,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,32,17,17,17,17,17,32,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,32,32,32,32,17,17,17,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,32,32,32,32,32,17,17,17,17,17,17,17,32,17,32,32,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,32,17,17,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,32,17,32,32,32,32,32,32,32,32,32,17,32,32,32,17,17,17,17,17,17,17,17,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,32,32,32,17,17,17,17,32,17,17,17,32,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,32,17,32,32,17,17,17,32,32,17,17,32,32,32,17,17,17,17,17,17,17,17,17,17,32,32,17,17,17,32,32,32,17,17,32,32,32,17,17,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,17,17,17,17,17,17,17,17,17,32,32,32,32,32,17,17,17,17,32,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
